,name,obsid,ra,dec,uvw2_mag,uvw2_mag_err,uvm2_mag,uvm2_mag_err,uvw1_mag,uvw1_mag_err,Umag,e_Umag,Bmag,e_Bmag,Vmag,e_Vmag,Imag,e_Imag,Jmag,e_Jmag,Hmag,e_Hmag,Ksmag,e_Ksmag,uvw2_resid_frac,uvw2_saturated,uvw2_sss,uvw2_edge,uvm2_resid_frac,uvm2_saturated,uvm2_sss,uvm2_edge,uvw1_resid_frac,uvw1_saturated,uvw1_sss,uvw1_edge,mcps_flag,uvw2_key,uvw2_pix_x,uvw2_pix_y,uvm2_key,uvm2_pix_x,uvm2_pix_y,uvw1_key,uvw1_pix_x,uvw1_pix_y,Separation_in_as
302775,lmc-obs45526-387,45526,81.97691999999999,-69.9957,18.49011611938477,0.219617560505867,18.60955047607422,0.2826788127422333,18.595645904541016,0.2994899451732635,18.59,0.0559999999999999,18.598,0.065,18.449,0.1369999999999999,18.574,0.115,,,,,,,0.690896716162681,0.0,1.0,1.0,1.049050252946062,0.0,1.0,1.0,0.1947360762365541,0.0,1.0,1.0,10.0,12774.0,973.6716101439446,1097.496836356499,12530.0,972.3820775054857,1091.070527560016,12534.0,973.085351768074,1092.0843873532442,34.597497795691446
302779,lmc-obs45526-391,45526,81.97759500000002,-69.99193000000001,17.699037551879886,0.1236058324575424,17.324905395507812,0.1125324293971061,16.94413185119629,0.0886296704411506,16.762,0.065,16.942,0.05,16.573,0.072,15.927,0.071,,,,,,,0.1473819695699775,0.0,1.0,1.0,0.2088797513873872,0.0,1.0,1.0,0.0764108614421214,0.0,1.0,1.0,10.0,12804.0,972.9180685546436,1110.9612328662374,12560.0,971.6159995226436,1104.5503385561826,12564.0,972.3017290773782,1105.5736982035717,37.938364692612296
302781,lmc-obs45526-393,45526,81.97782000000002,-69.99427,18.80580139160156,0.2857550084590912,18.8084659576416,0.3321355283260345,,,,,,,,,,,,,,,,,1.0663836141835346,0.0,1.0,1.0,1.2810385578517869,0.0,1.0,1.0,,,,,,12816.0,972.5956937727548,1102.606585532343,12572.0,971.301392969914,1096.1865018091592,,,,34.52590821095653
302783,lmc-obs45526-395,45526,81.97928999999998,-69.99159,17.123224258422848,0.0867893025279045,17.433212280273438,0.1203219220042228,17.86195182800293,0.1671877354383468,19.005,0.1009999999999999,18.63,0.108,17.833,0.105,16.968,0.0559999999999999,,,,,,,0.0736552947073249,0.0,1.0,1.0,0.2110104977646894,0.0,1.0,1.0,0.1057863163478738,0.0,1.0,1.0,10.0,12879.0,970.8450344785828,1112.1816279885568,12635.0,969.5417428917468,1105.7732118610304,12639.0,970.2277875461896,1106.7968951950045,36.72615109081544
302796,lmc-obs45526-408,45526,81.983265,-69.99046,,,18.69868850708008,0.3035875856876373,18.37306785583496,0.2543860375881195,17.986,0.063,18.11,0.092,18.079,0.155,18.085,0.085,,,,,,,,,,,0.6007052591294325,0.0,1.0,1.0,0.0894840890598919,0.0,1.0,1.0,10.0,,,,12829.0,964.6825283243096,1109.8298597933936,12833.0,965.3676105686905,1110.8552159547653,35.16141291851988
302797,lmc-obs45526-409,45526,81.98379,-69.98966999999999,18.16958808898925,0.1751303821802139,17.59248161315918,0.1333183646202087,18.33125114440918,0.2464258223772049,18.892,0.12,18.477,0.053,16.817,0.315,15.831,0.04,,,,,,,0.4727858603171785,0.0,1.0,1.0,0.7610902126969948,0.0,1.0,1.0,0.2616120545902494,0.0,1.0,1.0,0.0,13089.0,965.3610374465773,1119.0537364404445,12844.0,964.0511016682932,1112.6560353974774,12848.0,964.7328493585132,1113.6833364971844,36.630644675496434
302800,lmc-obs45526-412,45526,81.985065,-69.99028,17.531314849853516,0.1112321987748146,17.615148544311523,0.1353120952844619,17.349115371704098,0.1157025843858718,17.47,0.152,17.666,0.139,16.622,0.138,16.901,0.059,,,,,,,0.3796408044779329,0.0,1.0,1.0,0.6886911933615407,0.0,1.0,1.0,0.1224219271394354,0.0,1.0,1.0,20.0,13153.0,963.7845796626956,1116.880385063317,12907.0,962.4766394896068,1110.4810229370505,12911.0,963.16291274851,1111.5062653022342,33.96970373330238
302802,lmc-obs45526-414,45526,81.98682,-69.99036,16.96921730041504,0.0802525356411933,17.285768508911133,0.1098742485046386,17.011940002441403,0.0930705815553665,17.074,0.0559999999999999,17.172,0.084,16.919,0.1689999999999999,17.041,0.065,,,,,,,0.312488147000009,0.0,1.0,1.0,0.6077423307802892,0.0,1.0,1.0,0.1211936211635469,0.0,1.0,1.0,10.0,13250.0,961.6295206941046,1116.6010890804544,13003.0,960.3217773562976,1110.2025319201125,13007.0,961.0104768323904,1111.2269827973032,32.2478287343344
302810,lmc-obs45526-422,45526,81.98933999999997,-69.99438,17.647790908813477,0.1187168508768081,17.559581756591793,0.130441129207611,17.454259872436527,0.1230609342455864,18.209,0.055,18.481,0.125,18.541,0.141,18.868,0.163,,,,,,,0.2501313766668147,0.0,1.0,1.0,0.4063311392107557,0.0,1.0,1.0,0.1101655259245514,0.0,1.0,1.0,10.0,13365.0,958.4603560293056,1102.2559415228268,13118.0,957.1658379688696,1095.8428560506354,13122.0,957.877203073866,1096.8559173050817,21.049681554476184
302813,lmc-obs45526-425,45526,81.990645,-70.00365,18.5479679107666,0.2258016765117645,18.31707763671875,0.2247729599475861,18.018478393554688,0.1832217276096344,17.683,0.076,18.213,0.1159999999999999,16.916,0.29,17.284000000000002,0.093,,,,,,,0.1787602117654333,0.0,1.0,1.0,0.3402179655426455,0.0,1.0,1.0,0.0798680924710441,0.0,1.0,1.0,0.0,13414.0,956.6851617597564,1069.1555528338156,13166.0,955.4203856587684,1062.7076518711654,13171.0,956.1767707434592,1063.697479979202,29.99526266140957
302822,lmc-obs45526-434,45526,81.99277500000002,-69.9916,16.892227172851562,0.0771092921495437,16.780265808105472,0.0834245085716247,16.846851348876953,0.0844307094812393,16.899,0.048,17.226,0.0819999999999999,17.104,0.124,17.221,0.0969999999999999,,,,,,,0.2752262682633721,0.0,1.0,1.0,0.3263763840325363,0.0,1.0,1.0,0.0988601960004066,0.0,1.0,1.0,10.0,13512.0,954.2988313473757,1112.1946349892826,13264.0,952.994995425305,1105.79485149718,13269.0,953.6966703397924,1106.814058668945,24.071967438706558
302829,lmc-obs45526-441,45526,81.993735,-70.00518000000001,,,18.45926094055176,0.2502148747444153,,,,,,,,,,,,,,,,,,,,,0.1768309196420232,0.0,1.0,1.0,,,,,,,,,13313.0,951.6076684029388,1057.2500730351492,,,,32.87446997599218
302832,lmc-obs45526-444,45526,81.994665,-69.99863,18.744508743286133,0.2677919268608093,18.7380313873291,0.3133565187454224,,,,,,,,,,,,,,,,,0.1033948132411087,0.0,1.0,1.0,0.2858787958814446,0.0,1.0,1.0,,,,,,13599.0,951.8482361916684,1087.097727753163,13351.0,950.5672801725972,1080.6713829281316,,,,14.002011924791809
302834,lmc-obs45526-446,45526,81.994845,-69.98933000000001,17.590190887451172,0.1159751936793327,17.544782638549805,0.1290188729763031,17.396631240844727,0.1203047186136245,17.555999999999994,0.062,18.112,0.083,18.183,0.104,18.143,0.078,,,,,,,0.2364275487298607,0.0,1.0,1.0,0.3645583825539766,0.0,1.0,1.0,0.0402780374914758,0.0,1.0,1.0,10.0,13605.0,951.8019126902872,1120.3069231408283,13357.0,950.49044135514,1113.917680558173,13362.0,951.1831528730957,1114.9423077248114,29.787397794756846
302835,lmc-obs45526-447,45526,81.994935,-70.00699,17.857820510864258,0.1340721100568771,17.612930297851562,0.1345902383327484,17.58479118347168,0.1317130774259567,17.507,0.073,17.914,0.0579999999999999,17.925,0.076,17.882,0.064,,,,,,,0.1299890182607602,0.0,1.0,1.0,0.0716796920052456,0.0,1.0,1.0,0.0477250642920924,0.0,1.0,1.0,10.0,13612.0,951.3633987096816,1057.2409623637195,13364.0,950.1087743966956,1050.7834380215395,13369.0,950.885037717532,1051.7641409729436,38.405083229496164
302839,lmc-obs45526-451,45526,81.995745,-70.00441,18.103132247924805,0.1601785868406295,17.655887603759766,0.1389025002717971,17.852537155151367,0.1610989272594452,18.104,0.052,18.13,0.066,18.174,0.093,18.868,0.136,,,,,,,0.1593691070812169,0.0,1.0,1.0,0.2679491761886963,0.0,1.0,1.0,0.0982429128926364,0.0,1.0,1.0,20.0,13642.0,950.4172640802506,1066.458750979999,13394.0,949.15457194769,1060.0112122595926,13399.0,949.9202157620472,1060.99756266859,29.346728241639703
302842,lmc-obs45526-454,45526,81.996135,-69.99186,17.139623641967773,0.0876920074224472,16.732112884521484,0.0814877897500991,15.68036651611328,0.0530413016676902,14.388,0.105,14.583,0.042,14.174,0.046,13.405,0.0559999999999999,,,,,,,0.3857653871302979,0.0,1.0,1.0,0.4211128073105274,0.0,1.0,1.0,0.0803516935147127,0.0,1.0,1.0,10.0,13662.0,950.1713183686796,1111.2778322731658,13414.0,948.8682273483724,1104.879117092202,13419.0,949.5749939816968,1105.896553645259,20.959898514967826
302845,lmc-obs45526-457,45526,81.99651,-69.99669,18.88588523864746,0.3030881285667419,18.704105377197266,0.3045028448104858,18.489599227905277,0.274359256029129,18.386,0.069,18.391,0.072,18.408,0.099,18.167,0.066,,,,,,,0.0619489595846284,0.0,1.0,1.0,0.1113335505070866,0.0,1.0,1.0,-0.0134587457898855,0.0,1.0,1.0,10.0,13683.0,949.6211332025314,1094.0319530872032,13435.0,948.3338379230784,1087.6142944112082,13440.0,949.0644831552604,1088.6191201620036,10.235515221778533
302853,lmc-obs45526-465,45526,81.999045,-70.00551,,,18.6018123626709,0.2786819338798523,,,,,,,,,,,,,,,,,,,,,0.113529112286688,0.0,1.0,1.0,,,,,,,,,13555.0,945.0914275718312,1056.0914634701624,,,,31.902215863869117
302855,lmc-obs45526-467,45526,81.99956999999998,-70.00031,17.459186553955078,0.1038145497441291,17.375648498535153,0.1159864738583564,17.738754272460938,0.1483795344829559,17.702,0.052,18.234,0.063,18.27,0.072,18.22,0.068,,,,,,,0.0973291017444995,0.0,1.0,1.0,0.1158692082103785,0.0,1.0,1.0,0.0396097296715727,0.0,1.0,1.0,10.0,13824.0,945.8013057177332,1081.1146137596668,13576.0,944.5254910396968,1074.6848715471228,13580.0,945.276650015395,1075.6797279402194,13.96124179340123
302858,lmc-obs45526-470,45526,81.99974999999998,-70.00140999999999,18.82126808166504,0.2831290662288666,18.72760581970215,0.3097803294658661,,,,,,,,,,,,,,,,,-0.0499271925890413,0.0,1.0,1.0,0.0754214128487261,0.0,1.0,1.0,,,,,,13832.0,945.5605425219152,1077.1867272034503,13584.0,944.2882075250236,1070.752912915704,,,,17.48910330800815
302860,lmc-obs45526-472,45526,82.00033499999998,-69.99717,18.375883102416992,0.2002133727073669,17.870723724365234,0.1610300838947296,18.032611846923828,0.1886081099510193,17.801,0.07,17.927,0.087,17.545,0.1119999999999999,16.902,0.051,,,,,,,0.1155368847243532,0.0,1.0,1.0,0.2359467113742199,0.0,1.0,1.0,0.112172523059325,0.0,1.0,1.0,10.0,13855.0,944.9203379766898,1092.330682919339,13607.0,943.6344386616632,1085.9135263425928,13611.0,944.3716729971468,1086.9159079912183,5.6095224178575265
302867,lmc-obs45526-479,45526,82.001685,-70.00362,16.168203353881836,0.0575936362147331,16.039087295532227,0.0619092136621475,16.02512550354004,0.0578787773847579,16.291,0.044,16.726,0.0559999999999999,16.759,0.076,16.67,0.061,,,,,,,0.1632575918832243,0.0,1.0,1.0,0.18834823917337,0.0,1.0,1.0,0.0433332869228768,0.0,1.0,1.0,10.0,13907.0,943.1477010500008,1069.3001472903886,13659.0,941.882222196218,1062.8592105087143,13663.0,942.6509755691912,1063.8454566982386,24.60177462750546
302868,lmc-obs45526-480,45526,82.00185,-70.00281,17.809057235717773,0.1299672424793243,18.291791915893555,0.2189409732818603,,,,,,,,,,,,,,,,,0.4119150092610062,0.0,1.0,1.0,0.6918232400114833,0.0,1.0,1.0,,,,,,13915.0,942.959917560103,1072.193630754586,13667.0,941.6918931960224,1065.755827108914,,,,21.691327489401242
302876,lmc-obs45526-488,45526,82.004805,-69.99687,16.143135070800778,0.0573521256446838,16.360273361206055,0.0694019868969917,16.561128616333008,0.0720743685960769,17.68,0.065,18.646,0.084,18.668,0.191,0.0,0.0,,,,,,,0.1889164645467978,0.0,1.0,1.0,0.2805959588382296,0.0,1.0,1.0,0.1691741257360057,0.0,1.0,1.0,0.0,14041.0,939.4427174926052,1093.41662039672,13792.0,938.1556884883772,1087.003382669043,13796.0,938.8964695048288,1088.005095609408,0.0
302879,lmc-obs45526-491,45526,82.005465,-70.00494,18.557729721069336,0.2267604172229767,18.51504135131836,0.2587943375110626,18.325307846069336,0.2325537651777267,18.198,0.071,18.301,0.073,17.962,0.091,17.505,0.07,,,,,,,0.2012812190341144,0.0,1.0,1.0,0.1512231025560688,0.0,1.0,1.0,0.0848987795105763,0.0,1.0,1.0,10.0,14066.0,938.4890956219858,1064.597863107268,13817.0,937.2275417270648,1058.1543220129954,13821.0,938.0064734309844,1059.136257554698,29.063362334755336
302880,lmc-obs45526-492,45526,82.00551,-69.98964000000001,,,18.306713104248047,0.2214014679193496,17.680681228637695,0.1468795388936996,16.102999999999998,0.039,15.977,0.036,15.612,0.0579999999999999,15.104,0.046,,,,,,,,,,,0.557198526447921,0.0,1.0,1.0,0.0819924289444581,0.0,1.0,1.0,10.0,,,,13819.0,937.3985936877092,1112.851704593955,13823.0,938.1047743292052,1113.8721372575949,26.042480244375955
302885,lmc-obs45526-497,45526,82.00716,-70.00303000000001,18.908315658569336,0.3023735582828522,18.486364364624023,0.2536321878433227,,,,,,,,,,,,,,,,,0.4584517156070945,0.0,1.0,1.0,0.3380299590173893,0.0,1.0,1.0,,,,,,14140.0,936.4443935984084,1071.4250173452112,13890.0,935.1768163790208,1064.9896185264863,,,,22.364770679500367
302887,lmc-obs45526-499,45526,82.007655,-69.99021,16.872100830078125,0.0766065493226051,16.685075759887695,0.0796148031949997,16.668821334838867,0.0766518488526344,16.793,0.044,17.202,0.045,17.15,0.071,17.266,0.045,,,,,,,0.3254820008743415,0.0,1.0,1.0,0.3525136744267291,0.0,1.0,1.0,0.1638139160047365,0.0,1.0,1.0,10.0,14157.0,936.0668904406584,1117.2072408117326,13907.0,934.7580373700264,1110.8223535322018,13911.0,935.4694310912948,1111.8405816956852,24.231594577389
302890,lmc-obs45526-502,45526,82.008615,-69.99903,18.50950813293457,0.2207955867052078,18.1173152923584,0.1920841932296753,18.178022384643555,0.2105327993631363,18.029,0.059,18.291,0.0819999999999999,18.31900000000001,0.108,18.325,0.077,,,,,,,0.1427269882442301,0.0,1.0,1.0,0.1371407605411829,0.0,1.0,1.0,0.0695270391784377,0.0,1.0,1.0,10.0,14201.0,934.7308019032148,1085.7151060775836,13951.0,933.4505555763992,1079.295799299763,13955.0,934.2057685575736,1080.2909067136927,9.081705513010537
302893,lmc-obs45526-505,45526,82.00996500000001,-69.99806,18.608123779296875,0.2398064732551575,18.629491806030277,0.2856530845165253,,,,,,,,,,,,,,,,,0.4648880885810893,0.0,1.0,1.0,0.6873223370236418,0.0,1.0,1.0,,,,,,14261.0,933.0921749978328,1089.1833838141438,14010.0,931.8087932760292,1082.7686438939854,,,,7.663402108827248
302894,lmc-obs45526-506,45526,82.01007,-70.00594,18.007720947265625,0.148608461022377,18.32254219055176,0.2216969281435012,18.52704429626465,0.2729345560073852,18.345,0.249,19.085,0.245,18.908,0.3670000000000001,19.174,0.311,,,,,,,0.0870741999986948,0.0,1.0,1.0,0.0884099665696157,0.0,1.0,1.0,0.0125507336570917,0.0,1.0,1.0,0.0,14264.0,932.8252147378064,1061.0406785692546,14013.0,931.5665334384292,1054.596219949213,14016.0,932.3550275289316,1055.5743650265242,33.28922029362177
302898,lmc-obs45526-510,45526,82.01118000000002,-69.98653,18.5974178314209,0.2478347569704056,18.50118637084961,0.2582736313343048,,,,,,,,,,,,,,,,,0.2729248855177728,0.0,1.0,1.0,0.4458706450266977,0.0,1.0,1.0,,,,,,14313.0,931.8080550583652,1130.3573995204565,14062.0,930.486880854415,1123.9898593546402,,,,38.04323478729929
302902,lmc-obs45526-514,45526,82.011915,-69.99096999999999,,,18.515567779541016,0.2606853544712067,,,,,,,,,,,,,,,,,,,,,0.1566835852581232,0.0,1.0,1.0,,,,,,,,,14094.0,929.519766333972,1108.1215549816457,,,,22.97435295809459
302907,lmc-obs45526-519,45526,82.012845,-69.98959,18.242589950561523,0.185794711112976,18.229469299316406,0.2089496105909347,18.56663513183593,0.2990924417972565,18.522,0.135,18.343,0.161,17.794,0.141,17.78,0.093,,,,,,,0.3895179707241763,0.0,1.0,1.0,1.901740483509917,0.0,1.0,1.0,0.0668232433351451,0.0,1.0,1.0,10.0,14382.0,929.709761554947,1119.4371780385443,14131.0,928.3987741989168,1113.0579781640026,14134.0,929.1127224604104,1114.0763026399798,28.016452893447838
302909,lmc-obs45526-521,45526,82.01406,-70.0022,18.21852684020996,0.174100860953331,18.075231552124023,0.1854261755943298,17.82413101196289,0.1570729464292526,18.173,0.074,18.314,0.06,18.056,0.089,18.405,0.095,,,,,,,0.1138522338143094,0.0,1.0,1.0,0.1627938815360187,0.0,1.0,1.0,0.0598217795207892,0.0,1.0,1.0,10.0,14439.0,927.9974713794712,1074.4107573036615,14187.0,926.727031694368,1067.9826170714075,14190.0,927.5029231793428,1068.968290574741,22.31682979764557
302913,lmc-obs45526-525,45526,82.01485500000001,-69.98770999999999,,,18.57323837280273,0.2736614644527435,,,,,,,,,,,,,,,,,,,,,0.3865569521161517,0.0,1.0,1.0,,,,,,,,,14226.0,925.9596491979886,1119.7854881225371,,,,35.222902102090785
302917,lmc-obs45526-529,45526,82.01566500000001,-69.99038,14.439340591430664,0.0441581383347511,14.280502319335938,0.0450960174202919,14.267346382141112,0.0439306460320949,14.935,0.035,15.532,0.037,15.546,0.052,15.18,0.06,,,,,,,0.1454156096364618,0.0,1.0,1.0,0.1106844468029347,0.0,1.0,1.0,0.0154919157894544,0.0,1.0,1.0,10.0,14528.0,926.2355040649484,1116.6250386288837,14276.0,924.9270922456164,1110.2443010018692,14278.0,925.6480404885727,1111.2596338716785,26.921850450620997
302920,lmc-obs45526-532,45526,82.01646,-69.98958,16.03795051574707,0.0559513792395591,16.143360137939453,0.0640783011913299,16.775590896606445,0.0810030773282051,18.532,0.083,18.71,0.087,18.652,0.089,0.0,0.0,,,,,,,0.697881438094897,0.0,1.0,1.0,0.6570284903634915,0.0,1.0,1.0,0.1769070419048464,0.0,1.0,1.0,0.0,14562.0,925.2741804820153,1119.4838560378764,14310.0,923.9631212841806,1113.1068680722349,14312.0,924.680918523408,1114.1241329862394,29.913503072680555
302923,lmc-obs45526-535,45526,82.01751,-69.98886,16.666181564331055,0.0697541683912277,16.351085662841793,0.0691513195633888,16.409372329711914,0.0677122473716735,16.37,0.062,16.535999999999998,0.067,17.174,0.2,16.663,0.072,,,,,,,1.0571614827441285,0.0,1.0,1.0,0.909103095528962,0.0,1.0,1.0,0.1503851950696772,0.0,1.0,1.0,20.0,14606.0,923.9984926138212,1122.0577375062464,14354.0,922.6850431112148,1115.6843377634214,14356.0,923.4003426046436,1116.7032574643006,32.80847055663444
302924,lmc-obs45526-536,45526,82.01763000000001,-70.00031,18.649900436401367,0.2452276200056076,18.204708099365234,0.2048110365867614,18.72632026672364,0.3310970962047577,18.63,0.0819999999999999,18.996,0.086,18.858,0.0969999999999999,19.213,0.165,,,,,,,0.1631561372142717,0.0,1.0,1.0,0.1899793972090549,0.0,1.0,1.0,0.1093001605745261,0.0,1.0,1.0,10.0,14614.0,923.6519283130726,1081.1714026096288,14362.0,922.3754517012676,1074.7525615393165,14364.0,923.1464484758698,1075.7417126172827,20.068758464173598
302925,lmc-obs45526-537,45526,82.01765999999999,-69.988,16.515045166015625,0.0655764490365982,16.378942489624027,0.0699232518672943,16.56166648864746,0.0726020336151123,16.817,0.0969999999999999,17.158,0.136,17.21,0.126,17.116,0.078,,,,,,,0.1800420337467047,0.0,1.0,1.0,0.0830712727649415,0.0,1.0,1.0,0.1290655102863166,0.0,1.0,1.0,10.0,14617.0,923.8296231293912,1125.1287427566074,14365.0,922.51331844373,1118.758987303532,14367.0,923.2244273047652,1119.7802306304957,35.64211336515284
302927,lmc-obs45526-539,45526,82.01820000000002,-69.99051999999999,16.688884735107422,0.0703459456562995,16.96849250793457,0.0917800590395927,17.273143768310547,0.1096493676304817,18.105,0.111,18.012,0.057,17.695,0.113,17.855,0.081,,,,,,,0.9440901657122732,0.0,1.0,1.0,1.074713488887977,0.0,1.0,1.0,0.087254843890074,0.0,1.0,1.0,10.0,14640.0,923.1226253007231,1116.132733579846,14388.0,921.814648651284,1109.7529368213643,14390.0,922.5390153886308,1110.7671330052049,28.191482645128858
302931,lmc-obs45526-543,45526,82.01862000000001,-70.00095999999999,17.156339645385742,0.0867013856768608,17.070192337036133,0.0968234091997146,16.804636001586914,0.0807531401515007,16.932000000000002,0.0559999999999999,16.944000000000006,0.069,17.117,0.105,16.984,0.068,,,,,,,0.2210097750586108,0.0,1.0,1.0,0.2859955098577407,0.0,1.0,1.0,0.1626114984907929,0.0,1.0,1.0,10.0,14667.0,922.4266707946044,1078.8529429335365,14415.0,921.152207597264,1072.432202316942,14417.0,921.9272896625372,1073.4194615589688,22.498164248970514
302933,lmc-obs45526-545,45526,82.01874000000002,-69.99542,18.7919864654541,0.2813989818096161,18.41899871826172,0.2417636811733245,,,,,,,,,,,,,,,,,0.0865476017533641,0.0,1.0,1.0,0.1261077132025246,0.0,1.0,1.0,,,,,,14677.0,922.3747428154944,1098.6375702434102,14425.0,921.0826896157392,1092.2384100976074,,,,17.937300456108524
302943,lmc-obs45526-555,45526,82.02050999999997,-70.00278,17.535247802734375,0.1077996492385864,17.494796752929688,0.1243830025196075,17.082603454589847,0.094182975590229,17.315,0.0819999999999999,17.719,0.0819999999999999,17.49,0.147,17.707,0.103,,,,,,,0.1255342493774203,0.0,1.0,1.0,0.2321874309935979,0.0,1.0,1.0,0.1046986944020671,0.0,1.0,1.0,10.0,14755.0,920.0780165622008,1072.358418655243,14502.0,918.809176144116,1065.931890893814,14503.0,919.594669535122,1066.914179383754,28.75063871570365
302944,lmc-obs45526-556,45526,82.02055500000003,-69.98977,18.835344314575195,0.2989311218261719,18.58028221130371,0.2756718397140503,,,,,,,,,,,,,,,,,2.485660344580084,0.0,1.0,1.0,1.7820123220871318,0.0,1.0,1.0,,,,,,14756.0,920.2461630068768,1118.817568246518,14503.0,918.9357016867872,1112.442235678872,,,,32.08777396812911
302946,lmc-obs45526-558,45526,82.021395,-70.00057,16.983774185180664,0.0792990624904632,16.995538711547848,0.0930365324020385,17.223747253417972,0.1036981642246246,17.325,0.047,17.435,0.072,17.512,0.085,17.544,0.132,,,,,,,0.3013110940404072,0.0,1.0,1.0,0.3881554827014461,0.0,1.0,1.0,0.2471151492244889,0.0,1.0,1.0,10.0,14796.0,919.0301016547902,1080.2538599670063,14543.0,917.7543432489712,1073.8362339045902,14544.0,918.5305775317304,1074.8235979816943,24.38705037843525
302948,lmc-obs45526-560,45526,82.02174000000002,-69.99061999999999,18.29401588439941,0.1923384219408036,18.052661895751957,0.1837071925401688,18.26753616333008,0.232987180352211,17.972,0.134,18.399,0.076,17.549,0.159,18.305,0.075,,,,,,,0.6788296403362758,0.0,1.0,1.0,0.6901077028580679,0.0,1.0,1.0,0.3548886977321007,0.0,1.0,1.0,20.0,14816.0,918.7773981746204,1115.7860348958,14563.0,917.4697240637812,1109.4079252033027,14564.0,918.1983591092052,1110.420802089682,30.680613910750356
302952,lmc-obs45526-564,45526,82.02214500000002,-70.00225999999999,17.361076354980472,0.0970294922590255,17.081779479980472,0.0973819270730018,17.292118072509766,0.1077717691659927,17.455,0.078,16.725,0.057,15.464,0.089,14.386,0.04,,,,,,,0.3121322383451776,0.0,1.0,1.0,0.3763753322432546,0.0,1.0,1.0,0.238977977812694,0.0,1.0,1.0,10.0,14837.0,918.0818244781966,1074.2203165977105,14584.0,916.811322637106,1067.796703572038,14585.0,917.59617197638,1068.7797391976371,28.850789516858008
302953,lmc-obs45526-565,45526,82.02217500000002,-69.99600000000001,,,18.83765411376953,0.3383289873600006,,,,,,,,,,,,,,,,,,,,,0.1081606237095813,0.0,1.0,1.0,,,,,,,,,14586.0,916.860900926177,1090.1769686528392,,,,21.61893383697273
302954,lmc-obs45526-566,45526,82.022295,-69.98836999999999,16.866445541381836,0.0764085054397583,16.543304443359375,0.074917159974575,16.850944519042972,0.0844580382108688,16.755,0.047,17.172,0.053,17.026,0.064,16.965,0.0819999999999999,,,,,,,0.4080393160410962,0.0,1.0,1.0,0.2494769313011343,0.0,1.0,1.0,0.1416120863746675,0.0,1.0,1.0,10.0,14844.0,918.135471725553,1123.8212717497047,14591.0,916.820381568382,1117.4527334373245,14592.0,917.5382972773516,1118.4715908789692,37.42248796975459
302960,lmc-obs45526-572,45526,82.02309000000002,-69.99167,17.80379867553711,0.1331921368837356,17.760257720947266,0.1491072922945022,18.120967864990234,0.2066969126462936,18.196,0.108,18.516,0.099,18.504,0.436,18.482,0.195,,,,,,,0.4109863513123382,0.0,1.0,1.0,0.4265290325465864,0.0,1.0,1.0,0.3203860135386577,0.0,1.0,1.0,0.0,14873.0,917.1029003723572,1112.0407545533803,14620.0,915.7986521891828,1105.6591686908944,14621.0,916.5339349300144,1106.6688248302698,29.284619930137755
302964,lmc-obs45526-576,45526,82.02447,-70.00269,17.214191436767578,0.0891136452555656,17.018072128295902,0.0940507650375366,17.391971588134766,0.115163043141365,17.191,0.07,17.405,0.075,17.282,0.102,17.956,0.096,,,,,,,0.0879476733078053,0.0,1.0,1.0,0.0889261623209859,0.0,1.0,1.0,0.0198202777522905,0.0,1.0,1.0,20.0,14933.0,915.2235424670292,1072.6911821309636,14679.0,913.9543143693768,1066.26729421464,14681.0,914.7436023615757,1067.248591647427,32.01978713238194
302966,lmc-obs45526-578,45526,82.02451500000002,-70.00188,17.786237716674805,0.1272176802158355,18.314441680908203,0.2224527448415756,17.428991317749027,0.1184558123350143,16.387999999999998,0.102,16.115,0.04,15.337,0.052,14.661,0.04,,,,,,,0.3798663863016938,0.0,1.0,1.0,0.5710755949586631,0.0,1.0,1.0,0.219803302478111,0.0,1.0,1.0,10.0,14936.0,915.1818731792875,1075.584216644259,14682.0,913.9101297131418,1069.1634168426972,14684.0,914.695741428976,1070.1466498701204,30.237177698927564
302967,lmc-obs45526-579,45526,82.02453000000001,-69.98883000000001,18.658466339111328,0.2581521570682525,17.93856430053711,0.1695820987224578,17.487998962402347,0.1272113621234893,16.651,0.059,16.222,0.0409999999999999,15.434,0.044,14.630999999999998,0.048,,,,,,,0.3968903809785894,0.0,1.0,1.0,0.3630414157628202,0.0,1.0,1.0,0.0934406913376712,0.0,1.0,1.0,10.0,14938.0,915.3849812594796,1122.185260966861,14684.0,914.0714112389476,1115.8161351965698,14686.0,914.7940105159734,1116.8330744687669,37.78902939672253
302968,lmc-obs45526-580,45526,82.02496500000001,-70.00358,18.048900604248047,0.1522450298070907,18.10926055908203,0.1899784505367279,17.726476669311523,0.1457610428333282,17.942,0.065,18.146,0.054,18.259,0.124,18.431,0.095,,,,,,,0.3371375234802513,0.0,1.0,1.0,0.4340901597543021,0.0,1.0,1.0,0.205729501161723,0.0,1.0,1.0,10.0,14950.0,914.6017541961965,1069.5138900387135,14696.0,913.3352644167468,1063.086942792893,14698.0,914.1291417302292,1064.0659677193644,34.63601069321542
